,Unnamed: 0.1.1,Name,Score
0,0,Akira,7
1,1,Angel Beats!,9
2,2,Another,8
4,4,Ansatsu Kyoushitsu (TV),9
6,6,Arashi no Yoru ni,7
7,7,Azumanga Daioh,8
9,9,Bishoujo Senshi Sailor Moon,9
10,10,Bishoujo Senshi Sailor Moon R,9
14,14,Byousoku 5 Centimeter,6
17,17,Cowboy Bebop: Tengoku no Tobira,8
18,18,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
19,19,Danshi Koukousei no Nichijou,10
21,21,Elfen Lied,8
23,23,Fate/Zero,10
26,26,Gake no Ue no Ponyo,7
27,27,Gakkougurashi!,10
29,29,Galaxy Angel 3,9
35,35,Gintama Movie 1: Shinyaku Benizakura-hen,10
37,37,Highschool of the Dead,7
38,38,Higurashi no Naku Koro ni,10
39,39,Higurashi no Naku Koro ni Kai,10
45,45,Hitsugi no Chaika,9
47,47,Hotaru no Haka,8
48,48,Howl no Ugoku Shiro,7
50,50,K-On!,9
51,51,Kaguya-hime no Monogatari,9
53,53,Karigurashi no Arrietty,7
55,55,Kenpuu Denki Berserk,9
58,58,Kono Subarashii Sekai ni Shukufuku wo!,9
60,60,Kurenai no Buta,6
64,64,Lucky Star,9
66,66,Mahou Shoujo Madoka Magica,10
68,68,Majo no Takkyuubin,9
71,71,Memories,7
72,72,Metropolis,7
73,73,Mimi wo Sumaseba,7
74,74,Mononoke Hime,8
75,75,Nichijou,10
77,77,No Game No Life,9
80,80,Ookami Kodomo no Ame to Yuki,8
82,82,Ouran Koukou Host Club,8
83,83,Paprika,8
84,84,Perfect Blue,9
86,86,Pokemon,8
88,88,Pokemon: Maboroshi no Pokemon Lugia Bakutan,8
89,89,Pokemon: Mewtwo no Gyakushuu,8
94,94,Sen to Chihiro no Kamikakushi,9
96,96,Serial Experiments Lain,10
97,97,Shingeki no Kyojin,9
98,98,Steamboy,7
99,99,Summer Wars,9
100,100,Suzumiya Haruhi no Shoushitsu,10
101,101,Suzumiya Haruhi no Yuuutsu,9
104,104,Tekkon Kinkreet,7
105,105,Tenkuu no Shiro Laputa,8
107,107,Toaru Kagaku no Railgun,9
108,108,Toaru Majutsu no Index,9
109,109,Toki wo Kakeru Shoujo,8
110,110,Tokyo Godfathers,8
111,111,Tonari no Totoro,8
