,Unnamed: 0.1.1,Name,Score
0,0,91 Days,6
1,1,Akame ga Kill!,6
2,2,Angel Beats!,7
4,4,Berserk: Ougon Jidai-hen I - Haou no Tamago,7
5,5,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,7
6,6,Berserk: Ougon Jidai-hen III - Kourin,8
7,7,Boku no Hero Academia,8
8,8,Death Billiards,7
9,9,Death Note,10
10,10,Death Parade,8
11,11,Dragon Ball Z,9
17,17,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",6
20,20,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7
21,21,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,9
24,24,Elfen Lied,8
27,27,Great Teacher Onizuka,9
28,28,Gyakkyou Burai Kaiji: Ultimate Survivor,8
30,30,Hotarubi no Mori e,9
31,31,Howl no Ugoku Shiro,7
32,32,Hunter x Hunter (2011),10
36,36,K,6
37,37,Kenpuu Denki Berserk,9
38,38,Kimi no Na wa.,7
39,39,Kiseijuu: Sei no Kakuritsu,9
41,41,One Punch Man,6
42,42,Perfect Blue,6
43,43,Prison School,7
48,48,Shingeki no Kyojin,8
50,50,Shingeki no Kyojin Season 2,6
52,52,Tokyo Ghoul,7
54,54,Tokyo Godfathers,6
56,56,Vampire Hunter D (2000),9
57,57,Zankyou no Terror,9
