,Unnamed: 0.1.1,Name,Score
0,0.0,91 Days,6
1,1.0,Boku dake ga Inai Machi,7
2,2.0,Boku no Hero Academia,8
3,3.0,Bungou Stray Dogs,5
4,4.0,Death Note,9
5,5.0,Fruits Basket,7
6,6.0,Fullmetal Alchemist,10
12,12.0,Kono Bijutsubu ni wa Mondai ga Aru!,5
24,24.0,Mob Psycho 100,8
25,25.0,New Game!,5
27,27.0,One Punch Man,7
30,30.0,Re:Zero kara Hajimeru Isekai Seikatsu,8
31,31.0,Sakamoto desu ga?,9
36,36.0,Shounen Maid,5
37,37.0,Steins;Gate,10
42,42.0,Tanaka-kun wa Itsumo Kedaruge,8
43,43.0,Toaru Kagaku no Railgun,6
44,44.0,Toaru Kagaku no Railgun S,6
45,45.0,Toradora!,9
47,47.0,Vampire Knight Guilty,3
48,48.0,Watashi ga Motete Dousunda,6
