,Unnamed: 0.1.1,Name,Score
0,0,Accel World,7
2,2,Akame ga Kill!,7
3,3,Ao Haru Ride,9
5,5,Bakemonogatari,9
6,6,Code Geass: Hangyaku no Lelouch,7
7,7,Code Geass: Hangyaku no Lelouch R2,7
9,9,Danna ga Nani wo Itteiru ka Wakaranai Ken,8
10,10,Death Note,9
11,11,Drifters,6
12,12,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
13,13,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
14,14,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
15,15,Golden Time,9
16,16,Grisaia no Kajitsu,8
17,17,Grisaia no Rakuen,9
19,19,Hanamonogatari,8
20,20,Highschool of the Dead,8
21,21,Hunter x Hunter,9
22,22,Hunter x Hunter (2011),9
26,26,Kakegurui,8
27,27,Kami nomi zo Shiru Sekai,8
28,28,Kami nomi zo Shiru Sekai: Megami-hen,9
29,29,Kimi ni Todoke,8
33,33,Kono Subarashii Sekai ni Shukufuku wo!,8
34,34,Kono Subarashii Sekai ni Shukufuku wo! 2,8
35,35,Kuzu no Honkai,10
36,36,Log Horizon,7
37,37,Log Horizon 2nd Season,7
38,38,Monogatari Series: Second Season,9
39,39,Nana,8
40,40,Nisemonogatari,9
41,41,No Game No Life,9
42,42,Noragami,7
43,43,Noragami Aragoto,8
46,46,One Punch Man,9
47,47,Ookami to Koushinryou,8
48,48,Ookami to Koushinryou II,8
49,49,Orange,7
50,50,Ore Monogatari!!,8
52,52,Overlord,9
53,53,Owarimonogatari,9
54,54,Owarimonogatari 2nd Season,10
55,55,Papa no Iukoto wo Kikinasai!,7
56,56,Prison School,8
59,59,Rakudai Kishi no Cavalry,8
60,60,Re:Zero kara Hajimeru Isekai Seikatsu,9
61,61,Rec,8
62,62,ReLIFE,6
63,63,Samurai Champloo,10
64,64,Sankarea,8
65,65,Seto no Hanayome,9
66,66,Shinsekai yori,9
67,67,Shokugeki no Souma,8
68,68,Sukitte Ii na yo.,9
69,69,Sword Art Online,9
71,71,Toradora!,7
72,72,Trinity Seven,8
73,73,Tsuki ga Kirei,8
74,74,Tsukimonogatari,9
75,75,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
76,76,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
77,77,Yamada-kun to 7-nin no Majo (TV),7
78,78,Zero no Tsukaima,8
79,79,Zero no Tsukaima F,8
80,80,Zero no Tsukaima: Futatsuki no Kishi,8
81,81,Zero no Tsukaima: Princesses no Rondo,8
