,Unnamed: 0.1.1,Name,Score
9,9,Accel World,7
14,14,Afro Samurai,6
15,15,Afro Samurai Movie,6
17,17,Afro Samurai: Resurrection,5
23,23,Ajin,8
24,24,Ajin 2nd Season,7
26,26,Ajin Part 1: Shoudou,8
27,27,Akame ga Kill!,10
30,30,Akatsuki no Yona,8
33,33,Akira,8
36,36,Amagi Brilliant Park,7
40,40,Angel Beats!,7
44,44,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,4
45,45,Another,8
49,49,Ansatsu Kyoushitsu (TV),8
50,50,Ansatsu Kyoushitsu (TV) 2nd Season,8
53,53,Ao no Exorcist,9
54,54,Ao no Exorcist Movie,7
57,57,Ao no Exorcist: Kyoto Fujouou-hen,6
61,61,Aria The Animation,3
74,74,Baccano!,8
78,78,Baka to Test to Shoukanjuu,9
79,79,Baka to Test to Shoukanjuu Ni!,9
86,86,Bakemono no Ko,6
87,87,Bakemonogatari,1
89,89,Bakuman.,10
102,102,Berserk: Ougon Jidai-hen I - Haou no Tamago,7
103,103,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8
104,104,Berserk: Ougon Jidai-hen III - Kourin,8
105,105,Black Bullet,3
107,107,Black Lagoon,7
111,111,Blame! Movie,5
116,116,Boku dake ga Inai Machi,9
117,117,Boku no Hero Academia,9
120,120,Boku wa Tomodachi ga Sukunai,5
122,122,Boku wa Tomodachi ga Sukunai Next,5
128,128,Btooom!,9
129,129,Byousoku 5 Centimeter,6
143,143,Charlotte,6
153,153,Clannad,7
155,155,Clannad: After Story,8
158,158,Claymore,8
160,160,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,5
161,161,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,5
163,163,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,5
165,165,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,5
169,169,Code Geass: Hangyaku no Lelouch,10
174,174,Code Geass: Hangyaku no Lelouch R2,10
182,182,Cowboy Bebop,4
184,184,Cowboy Bebop: Tengoku no Tobira,5
189,189,Danshi Koukousei no Nichijou,5
191,191,Darker than Black: Kuro no Keiyakusha,7
194,194,Darker than Black: Ryuusei no Gemini,5
195,195,Date A Live,6
196,196,Date A Live II,6
197,197,Date A Live Movie: Mayuri Judgment,5
201,201,Deadman Wonderland,8
203,203,Death Billiards,7
204,204,Death Note,7
205,205,Death Parade,8
209,209,Densetsu no Yuusha no Densetsu,6
216,216,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,6
221,221,Elfen Lied,3
230,230,Fate/stay night,4
231,231,Fate/stay night Movie: Unlimited Blade Works,5
233,233,Fate/stay night: Unlimited Blade Works,9
235,235,Fate/stay night: Unlimited Blade Works 2nd Season,9
237,237,Fate/Zero,9
238,238,Fate/Zero 2nd Season,9
242,242,FLCL,2
246,246,Fullmetal Alchemist: Brotherhood,10
249,249,Fullmetal Alchemist: The Sacred Star of Milos,6
253,253,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
254,254,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
259,259,Ghost in the Shell,3
260,260,Ghost in the Shell (2015),4
261,261,Ghost in the Shell 2.0,3
262,262,Ghost in the Shell 2: Innocence,3
265,265,Ghost in the Shell: Arise - Border:1 Ghost Pain,4
266,266,Ghost in the Shell: Arise - Border:2 Ghost Whispers,4
267,267,Ghost in the Shell: Arise - Border:3 Ghost Tears,4
268,268,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,4
269,269,Ghost in the Shell: Stand Alone Complex,4
272,272,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,4
274,274,Ghost in the Shell: Stand Alone Complex 2nd GIG,4
280,280,Golden Time,8
285,285,Gosick,4
287,287,Grisaia no Kajitsu,2
291,291,Grisaia no Rakuen,1
296,296,Haikyuu!!,4
300,300,Haiyore! Nyaruko-san W,9
306,306,Hajime no Ippo,10
311,311,Hanamonogatari,1
315,315,Hataraku Maou-sama!,7
317,317,Hellsing,3
323,323,Hentai Ouji to Warawanai Neko.,4
327,327,High School DxD,10
328,328,High School DxD BorN,8
331,331,High School DxD New,10
335,335,Highschool of the Dead,4
337,337,Higurashi no Naku Koro ni,9
338,338,Higurashi no Naku Koro ni Kai,8
348,348,Hotaru no Haka,6
349,349,Hotarubi no Mori e,6
350,350,Howl no Ugoku Shiro,1
368,368,Kaguya-hime no Monogatari,1
378,378,Kara no Kyoukai 1: Fukan Fuukei,3
379,379,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),3
380,380,Kara no Kyoukai 3: Tsuukaku Zanryuu,4
381,381,Kara no Kyoukai 4: Garan no Dou,3
382,382,Kara no Kyoukai 5: Mujun Rasen,4
383,383,Kara no Kyoukai 6: Boukyaku Rokuon,4
384,384,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),4
385,385,Kara no Kyoukai Remix: Gate of Seventh Heaven,5
387,387,Kara no Kyoukai: Mirai Fukuin,5
