,Unnamed: 0.1.1,Name,Score
0,0,Aho Girl,6
1,1,Ao Haru Ride,8
2,2,Boku wa Tomodachi ga Sukunai,7
3,3,Boku wa Tomodachi ga Sukunai Next,6
4,4,Bokura wa Minna Kawaisou,8
6,6,Dragon Ball Z,9
8,8,Gamers!,8
9,9,Golden Time,9
12,12,Kaichou wa Maid-sama!,8
13,13,Kimi no Na wa.,10
16,16,Mayo Chiki!,7
17,17,Nisekoi,9
18,18,Nisekoi:,7
19,19,Ore no Imouto ga Konnani Kawaii Wake ga Nai,9
22,22,Prison School,8
23,23,Saenai Heroine no Sodatekata,8
25,25,Senyuu.,7
26,26,Senyuu. 2,7
27,27,Toradora!,8
28,28,Tsurezure Children,8
29,29,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
30,30,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
