,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,8
2,2,Angel Beats!,8
5,5,Ao no Exorcist,7
6,6,Ao no Exorcist: Kyoto Fujouou-hen,7
8,8,Baka to Test to Shoukanjuu,9
9,9,Baka to Test to Shoukanjuu Ni!,8
13,13,Bakemonogatari,10
14,14,Ben-To,7
15,15,Binbougami ga!,8
16,16,Black Bullet,8
17,17,Boku no Hero Academia,9
18,18,Boku wa Tomodachi ga Sukunai,8
19,19,Boku wa Tomodachi ga Sukunai Next,7
21,21,Chuunibyou demo Koi ga Shitai!,9
22,22,Chuunibyou demo Koi ga Shitai! Ren,9
25,25,Code Geass: Hangyaku no Lelouch,9
26,26,Code Geass: Hangyaku no Lelouch R2,8
27,27,Darker than Black: Kuro no Keiyakusha,7
29,29,Darker than Black: Ryuusei no Gemini,6
30,30,Date A Live,8
31,31,Date A Live II,8
32,32,Date A Live Movie: Mayuri Judgment,7
35,35,Deadman Wonderland,6
36,36,Death Note,9
37,37,Death Parade,8
38,38,Demi-chan wa Kataritai,8
39,39,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
40,40,Elfen Lied,8
42,42,Fairy Tail,7
43,43,Fairy Tail (2014),9
44,44,Fate/Zero,9
45,45,Fate/Zero 2nd Season,9
46,46,Fullmetal Alchemist,8
47,47,Gabriel DropOut,8
48,48,Hanamonogatari,10
49,49,Hataraku Maou-sama!,9
50,50,Higashi no Eden,8
51,51,High School DxD,8
52,52,High School DxD BorN,7
53,53,High School DxD New,8
54,54,Highschool of the Dead,6
63,63,JoJo no Kimyou na Bouken (TV),9
64,64,JoJo no Kimyou na Bouken: Stardust Crusaders,8
65,65,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,9
66,66,Kami nomi zo Shiru Sekai,9
67,67,Kami nomi zo Shiru Sekai II,9
69,69,Kami nomi zo Shiru Sekai: Megami-hen,9
71,71,Kill la Kill,8
73,73,Kiseijuu: Sei no Kakuritsu,9
74,74,Kiznaiver,10
75,75,Kobayashi-san Chi no Maid Dragon,8
76,76,Kono Subarashii Sekai ni Shukufuku wo!,9
77,77,Kono Subarashii Sekai ni Shukufuku wo! 2,8
78,78,Kore wa Zombie Desu ka?,8
79,79,Kore wa Zombie Desu ka? of the Dead,8
81,81,Log Horizon,9
82,82,Log Horizon 2nd Season,9
83,83,Mahou Shoujo Madoka Magica,8
85,85,Mahouka Koukou no Rettousei,9
87,87,Mirai Nikki (TV),9
89,89,Mob Psycho 100,8
90,90,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7
91,91,Monogatari Series: Second Season,10
92,92,Naruto,8
93,93,Naruto: Shippuuden,8
94,94,Nekomonogatari: Kuro,10
95,95,New Game!,9
96,96,Nisekoi,9
98,98,Nisekoi:,9
100,100,Nisemonogatari,10
101,101,No Game No Life,8
102,102,Noragami,7
103,103,Noragami Aragoto,8
104,104,One Punch Man,8
105,105,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
109,109,Outbreak Company,9
110,110,Owari no Seraph,6
111,111,Owari no Seraph: Nagoya Kessen-hen,7
112,112,Owarimonogatari,10
113,113,Ping Pong The Animation,8
114,114,Psycho-Pass,7
115,115,Psycho-Pass 2,7
117,117,Re:Zero kara Hajimeru Isekai Seikatsu,10
118,118,ReLIFE,8
121,121,Sankarea,7
122,122,Shigatsu wa Kimi no Uso,9
123,123,Shingeki no Kyojin,8
124,124,Shingeki no Kyojin Season 2,8
125,125,Shokugeki no Souma,10
126,126,Shokugeki no Souma: Ni no Sara,9
127,127,Sora no Otoshimono,9
129,129,Sora no Otoshimono: Forte,8
131,131,Sora no Otoshimono: Tokeijikake no Angeloid,9
132,132,Soul Eater,9
133,133,Space Dandy,8
134,134,Steins;Gate,7
135,135,Sword Art Online,8
137,137,Tengen Toppa Gurren Lagann,9
138,138,Toaru Kagaku no Railgun,10
139,139,Toaru Kagaku no Railgun S,10
140,140,Toaru Majutsu no Index,9
141,141,Toaru Majutsu no Index II,8
142,142,Tsukimonogatari,10
143,143,WWW.Working!!,8
