,Unnamed: 0.1.1,Name,Score
0,0,Aho Girl,8
1,1,Angel Beats!,9
3,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
4,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,10
5,5,Ano Natsu de Matteru,9
6,6,Ansatsu Kyoushitsu (TV),8
7,7,Ansatsu Kyoushitsu (TV) 2nd Season,9
9,9,Bakemono no Ko,9
10,10,Bakuman.,9
11,11,Bakuman. 2nd Season,10
12,12,Bakuman. 3rd Season,10
13,13,Boku dake ga Inai Machi,10
14,14,Boku no Hero Academia,8
15,15,Byousoku 5 Centimeter,6
16,16,Charlotte,8
18,18,Danshi Koukousei no Nichijou,10
19,19,Date A Live,7
20,20,Date A Live II,7
21,21,Dragon Ball,8
22,22,Dragon Ball Z,9
23,23,Eureka Seven,10
24,24,Fate/stay night: Unlimited Blade Works,9
26,26,Fate/stay night: Unlimited Blade Works 2nd Season,9
28,28,Fullmetal Alchemist: Brotherhood,10
31,31,Ghost in the Shell,7
32,32,Golden Time,10
33,33,Guilty Crown,9
34,34,Haikyuu!!,9
35,35,Haikyuu!! Second Season,9
36,36,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,9
38,38,Hataraku Maou-sama!,9
39,39,Higashi no Eden,8
40,40,Higashi no Eden Movie I: The King of Eden,8
41,41,Higashi no Eden Movie II: Paradise Lost,7
42,42,High School DxD,9
43,43,High School DxD BorN,9
44,44,High School DxD New,9
47,47,Hotarubi no Mori e,4
48,48,K,9
49,49,K: Missing Kings,9
50,50,Kaichou wa Maid-sama!,8
52,52,Kill la Kill,9
54,54,Kimi no Na wa.,10
55,55,Koe no Katachi,9
57,57,Kokoro Connect,8
59,59,Kokoro ga Sakebitagatterunda.,8
60,60,Kono Subarashii Sekai ni Shukufuku wo!,8
61,61,Kono Subarashii Sekai ni Shukufuku wo! 2,9
62,62,Kotonoha no Niwa,8
64,64,Kuzu no Honkai,9
65,65,Kyoukai no Kanata,9
66,66,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,10
67,67,Lovely Complex,9
68,68,Made in Abyss,10
69,69,Magi: The Kingdom of Magic,9
70,70,Magi: The Labyrinth of Magic,8
71,71,Mayo Chiki!,8
72,72,Mirai Nikki (TV),9
74,74,Mob Psycho 100,7
75,75,Mononoke Hime,9
76,76,Nanatsu no Taizai,10
77,77,Naruto,9
78,78,Naruto: Shippuuden,10
79,79,NHK ni Youkoso!,9
80,80,No Game No Life,10
81,81,Noragami,9
82,82,Noragami Aragoto,9
83,83,One Punch Man,10
84,84,Ookami Kodomo no Ame to Yuki,9
85,85,Prison School,8
86,86,Re:Creators,9
87,87,Re:Zero kara Hajimeru Isekai Seikatsu,10
89,89,Rokka no Yuusha,8
90,90,Sakasama no Patema,9
91,91,Sakurasou no Pet na Kanojo,9
92,92,Sankarea,7
93,93,Seto no Hanayome,8
95,95,Shigatsu wa Kimi no Uso,10
96,96,Shingeki no Kyojin,9
97,97,Shingeki no Kyojin Season 2,7
98,98,Shokugeki no Souma,10
99,99,Shokugeki no Souma: Ni no Sara,10
100,100,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7
101,101,Sukitte Ii na yo.,8
103,103,Summer Wars,9
104,104,Sword Art Online,9
105,105,Tengen Toppa Gurren Lagann,9
106,106,The Last: Naruto the Movie,9
107,107,Tonari no Kaibutsu-kun,6
108,108,Toradora!,9
109,109,Tsuki ga Kirei,9
110,110,Tsurezure Children,8
111,111,Usagi Drop,10
112,112,Working!!,9
113,113,Working!!!,9
115,115,Working'!!,9
116,116,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
117,117,Yamada-kun to 7-nin no Majo (TV),9
