,Unnamed: 0.1.1,Name,Score
0,0,Aho Girl,5
1,1,Akame ga Kill!,8
2,2,Angel Beats!,9
3,3,Another,9
4,4,Ansatsu Kyoushitsu (TV),8
5,5,Boku no Hero Academia,9
7,7,Bungou Stray Dogs,9
8,8,Bungou Stray Dogs 2nd Season,9
10,10,Date A Live,7
11,11,Death Note,6
13,13,God Eater,7
14,14,Hataraku Maou-sama!,8
15,15,Initial D First Stage,8
16,16,Initial D Second Stage,8
17,17,Initial D Third Stage,8
19,19,JoJo no Kimyou na Bouken (TV),9
20,20,Kakegurui,7
22,22,Kimi no Na wa.,10
23,23,Kobayashi-san Chi no Maid Dragon,8
25,25,Koe no Katachi,10
26,26,Kono Subarashii Sekai ni Shukufuku wo!,8
27,27,Kono Subarashii Sekai ni Shukufuku wo! 2,9
30,30,Little Witch Academia (TV),8
31,31,Mirai Nikki (TV),9
34,34,Nisekoi,7
35,35,Nisekoi:,7
36,36,No Game No Life,9
38,38,Noragami,9
39,39,Noragami Aragoto,9
41,41,One Punch Man,9
44,44,Re:Creators,9
45,45,Re:Zero kara Hajimeru Isekai Seikatsu,10
48,48,Sakamoto desu ga?,7
49,49,Sakurasou no Pet na Kanojo,10
51,51,Shingeki no Kyojin,10
52,52,Shingeki no Kyojin Season 2,9
53,53,Shokugeki no Souma,9
54,54,Shokugeki no Souma: Ni no Sara,8
56,56,Soul Eater,8
57,57,Sword Art Online,7
59,59,Tales of Zestiria the X,9
60,60,Tales of Zestiria the X 2nd Season,9
61,61,Tokyo Ghoul,9
65,65,Tsuki ga Kirei,9
