,Unnamed: 0.1.1,Name,Score
6,6.0,ACCA: 13-ku Kansatsu-ka,7
7,7.0,Accel World,7
12,12.0,Aho Girl,7
15,15.0,Aikatsu Stars! Movie,7
16,16.0,Aikatsu!,7
17,17.0,Aikatsu! Movie,8
19,19.0,Air Gear,7
20,20.0,Akagami no Shirayuki-hime,7
21,21.0,Akagami no Shirayuki-hime 2nd Season,7
22,22.0,Akame ga Kill!,6
27,27.0,Aldnoah.Zero,8
29,29.0,Amaama to Inazuma,7
32,32.0,Amagami SS,7
34,34.0,Amagami SS+ Plus,7
35,35.0,Amagi Brilliant Park,7
38,38.0,Angel Beats!,8
40,40.0,Ano Natsu de Matteru,7
41,41.0,Ansatsu Kyoushitsu (TV),7
42,42.0,Ao Haru Ride,7
43,43.0,Ao no Exorcist,7
46,46.0,Arakawa Under the Bridge,7
53,53.0,Asura Cryin' 2,7
57,57.0,Baka to Test to Shoukanjuu,7
58,58.0,Baka to Test to Shoukanjuu Ni!,7
60,60.0,Bakemonogatari,8
62,62.0,Bamboo Blade,7
65,65.0,Beelzebub,7
66,66.0,Ben-To,7
69,69.0,Binbougami ga!,7
70,70.0,Black Bullet,7
71,71.0,Black Cat,7
72,72.0,Black Lagoon: The Second Barrage,8
74,74.0,Blood Lad,7
75,75.0,Blood+,8
81,81.0,Boku wa Tomodachi ga Sukunai,7
82,82.0,Bokura wa Minna Kawaisou,7
84,84.0,Boruto: Naruto the Movie,7
88,88.0,Btooom!,6
91,91.0,Busou Renkin,8
93,93.0,C: The Money of Soul and Possibility Control,7
103,103.0,Charlotte,7
106,106.0,Chouyaku Hyakuninisshu: Uta Koi.,7
107,107.0,Chrome Shelled Regios,7
108,108.0,Chuunibyou demo Koi ga Shitai!,7
109,109.0,Chuunibyou demo Koi ga Shitai! Ren,7
110,110.0,Clannad: After Story,9
112,112.0,Claymore,7
113,113.0,Code Geass: Hangyaku no Lelouch,8
114,114.0,Code Geass: Hangyaku no Lelouch R2,8
119,119.0,Cross Ange: Tenshi to Ryuu no Rondo,8
120,120.0,D-Frag!,8
121,121.0,D.Gray-man,8
126,126.0,Darker than Black: Kuro no Keiyakusha,8
128,128.0,Darker than Black: Ryuusei no Gemini,7
129,129.0,Date A Live,7
130,130.0,Date A Live II,7
131,131.0,Date A Live Movie: Mayuri Judgment,7
133,133.0,Death Parade,8
135,135.0,Densetsu no Yuusha no Densetsu,7
137,137.0,Digimon Adventure,7
142,142.0,Dragon Ball,7
146,146.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
160,160.0,Fate/stay night,7
161,161.0,Fate/stay night Movie: Unlimited Blade Works,7
162,162.0,Fate/stay night: Unlimited Blade Works,8
163,163.0,Fate/stay night: Unlimited Blade Works 2nd Season,8
164,164.0,Fate/Zero,8
165,165.0,Fate/Zero 2nd Season,8
169,169.0,Final Fantasy VII: Advent Children,7
170,170.0,FLCL,8
171,171.0,Flying Witch,7
176,176.0,Fresh Precure!,5
177,177.0,Fruits Basket,7
178,178.0,Full Metal Panic!,8
179,179.0,Full Metal Panic! The Second Raid,7
180,180.0,Full Metal Panic? Fumoffu,8
181,181.0,Fullmetal Alchemist: Brotherhood,8
185,185.0,Ga-Rei: Zero,7
186,186.0,Gabriel DropOut,7
190,190.0,Gatchaman Crowds,7
192,192.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
193,193.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
194,194.0,Gekkan Shoujo Nozaki-kun,7
197,197.0,Gin no Saji,7
198,198.0,Gin no Saji 2nd Season,7
199,199.0,Ginban Kaleidoscope,7
200,200.0,Ginga Kikoutai Majestic Prince,7
202,202.0,Girls und Panzer,7
203,203.0,Girls und Panzer der Film,7
205,205.0,Go! Princess Precure,7
206,206.0,Gochuumon wa Usagi desu ka?,7
208,208.0,Golden Time,7
213,213.0,Grisaia no Kajitsu,7
214,214.0,Grisaia no Rakuen,8
215,215.0,Groove Adventure Rave,7
217,217.0,Guilty Crown,8
219,219.0,Gundam Build Fighters,8
220,220.0,Gundam Build Fighters Try,7
227,227.0,Haiyore! Nyaruko-san W,7
229,229.0,Hamatora The Animation,7
230,230.0,Hanasaku Iroha,7
234,234.0,Hataraku Maou-sama!,7
236,236.0,Heartcatch Precure!,8
238,238.0,Hentai Ouji to Warawanai Neko.,7
239,239.0,Heroic Age,8
241,241.0,Hibike! Euphonium,7
244,244.0,High School DxD,7
245,245.0,High School DxD BorN,6
246,246.0,High School DxD New,7
250,250.0,Highschool of the Dead,5
251,251.0,Himouto! Umaru-chan,8
256,256.0,Hitsugi no Chaika,7
266,266.0,Hyouka,8
289,289.0,Itazura na Kiss,8
292,292.0,Jinrui wa Suitai Shimashita,8
296,296.0,JoJo no Kimyou na Bouken (TV),8
297,297.0,JoJo no Kimyou na Bouken: Stardust Crusaders,8
298,298.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,8
299,299.0,Jormungand,8
300,300.0,Jormungand: Perfect Order,8
304,304.0,K,6
305,305.0,K: Missing Kings,6
306,306.0,K: Return of Kings,6
308,308.0,Kaichou wa Maid-sama!,8
309,309.0,Kakegurui,7
311,311.0,Kakumeiki Valvrave 2nd Season,7
312,312.0,Kaleido Star,8
313,313.0,Kami nomi zo Shiru Sekai,7
314,314.0,Kami nomi zo Shiru Sekai II,7
316,316.0,Kami nomi zo Shiru Sekai: Megami-hen,8
319,319.0,Kamisama Hajimemashita,7
320,320.0,Kamisama no Inai Nichiyoubi,7
326,326.0,Katanagatari,8
327,327.0,Kaze no Stigma,7
330,330.0,Kekkaishi,7
336,336.0,Kill la Kill,8
339,339.0,Kimi no Na wa.,9
341,341.0,Kiniro no Corda: Primo Passo,7
343,343.0,Kiseijuu: Sei no Kakuritsu,8
346,346.0,Knight's & Magic,7
350,350.0,Kokoro Connect,7
352,352.0,Kono Bijutsubu ni wa Mondai ga Aru!,7
355,355.0,Kono Subarashii Sekai ni Shukufuku wo!,7
356,356.0,Kono Subarashii Sekai ni Shukufuku wo! 2,7
359,359.0,Kore wa Zombie Desu ka?,7
360,360.0,Kore wa Zombie Desu ka? of the Dead,7
369,369.0,Kuroko no Basket,7
371,371.0,Kuroshitsuji,7
374,374.0,Kyoukai no Kanata,7
375,375.0,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,8
377,377.0,Kyoukaisenjou no Horizon II,7
378,378.0,Kyousou Giga (TV),8
380,380.0,Lady Jewelpet,8
385,385.0,Level E,8
387,387.0,Little Witch Academia (TV),8
388,388.0,Log Horizon,8
389,389.0,Log Horizon 2nd Season,7
391,391.0,Love Live! School Idol Project,7
392,392.0,Love Live! School Idol Project 2nd Season,7
393,393.0,Love Live! Sunshine!!,7
394,394.0,Love Live! The School Idol Movie,8
395,395.0,Lovely Complex,8
403,403.0,Magi: The Kingdom of Magic,7
404,404.0,Magi: The Labyrinth of Magic,7
411,411.0,Mahou Shoujo Lyrical Nanoha,7
412,412.0,Mahou Shoujo Lyrical Nanoha A's,8
413,413.0,Mahou Shoujo Lyrical Nanoha StrikerS,8
415,415.0,Mahouka Koukou no Rettousei,8
422,422.0,Maoyuu Maou Yuusha,7
423,423.0,Maria-sama ga Miteru,7
425,425.0,Maria-sama ga Miteru 4th,7
426,426.0,Maria-sama ga Miteru: Haru,7
430,430.0,Mayo Chiki!,7
435,435.0,Mikakunin de Shinkoukei,8
436,436.0,Mirai Nikki (TV),7
439,439.0,Mob Psycho 100,8
440,440.0,Mobile Suit Gundam 00 Second Season,8
442,442.0,Mobile Suit Gundam Seed,7
445,445.0,Mobile Suit Gundam Unicorn RE:0096,7
446,446.0,Mobile Suit Gundam Wing,7
447,447.0,Mobile Suit Gundam: Iron-Blooded Orphans,8
448,448.0,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7
450,450.0,Motto To LOVE-Ru,7
455,455.0,Mushibugyou,7
457,457.0,Nagasarete Airantou,7
462,462.0,Naruto,7
463,463.0,Naruto: Shippuuden,7
466,466.0,Needless,7
468,468.0,Nejimaki Seirei Senki: Tenkyou no Alderamin,7
469,469.0,Neon Genesis Evangelion,8
471,471.0,New Game!,7
472,472.0,New Game!!,7
474,474.0,Nijiiro Days,7
476,476.0,No Game No Life,8
479,479.0,Noragami,7
481,481.0,Nurarihyon no Mago,7
482,482.0,Nurarihyon no Mago: Sennen Makyou,7
485,485.0,Oda Nobuna no Yabou,7
489,489.0,One Punch Man,8
501,501.0,Ookami Shoujo to Kuro Ouji,7
504,504.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
507,507.0,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7
514,514.0,Otome Youkai Zakuro,7
515,515.0,Ouran Koukou Host Club,7
516,516.0,Outbreak Company,6
517,517.0,Overlord,7
523,523.0,Pretty Rhythm: Aurora Dream,7
525,525.0,Pretty Rhythm: Rainbow Live,7
527,527.0,Princess Principal,7
528,528.0,Psycho-Pass,8
529,529.0,Psycho-Pass 2,7
539,539.0,R.O.D the TV,8
541,541.0,Rakudai Kishi no Cavalry,7
545,545.0,Re:Creators,7
546,546.0,Re:Zero kara Hajimeru Isekai Seikatsu,8
548,548.0,Rekka no Honoo,8
556,556.0,Robotics;Notes,7
557,557.0,Rokka no Yuusha,7
565,565.0,s.CRY.ed,7
566,566.0,Sabage-bu!,7
568,568.0,Saenai Heroine no Sodatekata,7
572,572.0,Saiunkoku Monogatari,8
573,573.0,Saki,8
576,576.0,Saki Zenkoku-hen,7
579,579.0,Sakurasou no Pet na Kanojo,7
587,587.0,Seihou Bukyou Outlaw Star,8
598,598.0,Seitokai no Ichizon,7
599,599.0,Seitokai Yakuindomo,7
