,Unnamed: 0.1.1,Name,Score
0,0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
1,1,Bakemonogatari,8
2,2,Boku no Hero Academia,8
3,3,Death Note,9
4,4,Death Parade,9
5,5,Fate/stay night: Unlimited Blade Works,8
6,6,Fate/stay night: Unlimited Blade Works 2nd Season,8
7,7,Fate/Zero,9
8,8,Fate/Zero 2nd Season,9
9,9,High School DxD,8
10,10,High School DxD BorN,7
11,11,High School DxD New,6
12,12,Hyouka,8
13,13,Inazuma Eleven,7
14,14,Kimi no Na wa.,9
15,15,Koe no Katachi,9
16,16,Kono Subarashii Sekai ni Shukufuku wo!,7
17,17,Kono Subarashii Sekai ni Shukufuku wo! 2,7
18,18,Kotonoha no Niwa,6
19,19,Monogatari Series: Second Season,9
20,20,Nekomonogatari: Kuro,8
21,21,Nisemonogatari,8
22,22,No Game No Life,7
23,23,One Punch Man,8
24,24,Re:Zero kara Hajimeru Isekai Seikatsu,8
26,26,Shigatsu wa Kimi no Uso,10
27,27,Shingeki no Kyojin,9
28,28,Shingeki no Kyojin Season 2,8
30,30,Tokyo Ghoul,7
32,32,Tsurezure Children,7
