,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,9
2,2,Bleach,7
3,3,Boku no Hero Academia,7
5,5,Charlotte,10
9,9,Code Geass: Hangyaku no Lelouch,10
10,10,Code Geass: Hangyaku no Lelouch R2,10
11,11,Death Note,10
12,12,Death Parade,6
13,13,Dragon Ball,6
14,14,Dragon Ball Z,5
15,15,Fate/stay night,7
16,16,Fate/stay night: Unlimited Blade Works,10
17,17,Fate/stay night: Unlimited Blade Works 2nd Season,10
18,18,Fate/Zero,6
19,19,Fate/Zero 2nd Season,9
20,20,Fullmetal Alchemist: Brotherhood,8
22,22,Mirai Nikki (TV),10
24,24,No Game No Life,9
26,26,One Punch Man,9
29,29,Plastic Memories,5
30,30,Sakamoto desu ga?,8
32,32,Shingeki no Kyojin,10
33,33,Shingeki no Kyojin Season 2,10
34,34,Steins;Gate,10
39,39,Sword Art Online,8
42,42,Sword Art Online Movie: Ordinal Scale,7
43,43,Tokyo Ghoul,10
45,45,Toradora!,10
