,Unnamed: 0.1.1,Name,Score
2,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
3,3,Another,8
5,5,Azumanga Daioh,8
6,6,Boku no Hero Academia,10
8,8,Byousoku 5 Centimeter,9
12,12,Dragon Ball Z,9
13,13,Fairy Tail,7
14,14,Final Fantasy VII: Advent Children,7
15,15,Free!,8
16,16,Gake no Ue no Ponyo,9
18,18,Hibike! Euphonium,8
19,19,Hibike! Euphonium 2,8
20,20,Himouto! Umaru-chan,7
22,22,Inazuma Eleven,8
26,26,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,8
27,27,Initial D Fifth Stage,9
28,28,Initial D Final Stage,9
29,29,Initial D First Stage,9
30,30,Initial D Fourth Stage,10
31,31,Initial D Second Stage,9
32,32,Initial D Third Stage,8
33,33,JoJo no Kimyou na Bouken (TV),10
34,34,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,10
35,35,JoJo no Kimyou na Bouken: Stardust Crusaders,10
36,36,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,10
37,37,K-On!,8
39,39,Kekkai Sensen,8
40,40,Kill la Kill,10
41,41,Kimi no Na wa.,9
42,42,Kiznaiver,7
43,43,Kobayashi-san Chi no Maid Dragon,9
44,44,Koe no Katachi,10
46,46,Kono Subarashii Sekai ni Shukufuku wo!,8
47,47,Kono Subarashii Sekai ni Shukufuku wo! 2,8
50,50,Layton Kyouju to Eien no Utahime,8
51,51,Love Live! School Idol Project,8
52,52,Love Live! School Idol Project 2nd Season,8
53,53,Love Live! Sunshine!!,7
54,54,Lucky Star,9
56,56,Mob Psycho 100,10
57,57,Monster,10
59,59,New Game!,8
60,60,New Game!!,8
61,61,Nichijou,10
62,62,No Game No Life,10
63,63,One Punch Man,10
64,64,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
68,68,Osomatsu-san,10
69,69,Owari no Seraph,8
70,70,Owari no Seraph: Nagoya Kessen-hen,8
71,71,Persona 3 the Movie 1: Spring of Birth,9
72,72,Persona 3 the Movie 2: Midsummer Knight's Dream,10
73,73,Persona 3 the Movie 3: Falling Down,9
74,74,Persona 3 the Movie 4: Winter of Rebirth,10
75,75,Persona 4 the Animation,10
76,76,Re:Zero kara Hajimeru Isekai Seikatsu,10
77,77,Sakasama no Patema,9
78,78,Shingeki no Kyojin,10
79,79,Shingeki no Kyojin Season 2,9
80,80,Shokugeki no Souma,9
81,81,Shokugeki no Souma: Ni no Sara,9
82,82,Stand By Me Doraemon,7
83,83,Tales of Zestiria the X,8
84,84,Tales of Zestiria the X 2nd Season,8
85,85,Toradora!,10
86,86,Zankyou no Terror,9
