,Unnamed: 0.1.1,Name,Score
0,0.0,Akame ga Kill!,6
3,3.0,Amagi Brilliant Park,9
6,6.0,Black Bullet,6
8,8.0,Black Lagoon,8
11,11.0,Black Lagoon: The Second Barrage,8
12,12.0,Bleach,6
13,13.0,Bleach Movie 1: Memories of Nobody,5
14,14.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,5
15,15.0,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,6
16,16.0,Bleach Movie 4: Jigoku-hen,6
19,19.0,Boku no Hero Academia,9
22,22.0,Dragon Ball,7
24,24.0,Dragon Ball Z,6
25,25.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,6
27,27.0,Durarara!!,9
29,29.0,Durarara!!x2 Shou,7
31,31.0,Fairy Tail,8
32,32.0,Fairy Tail (2014),8
33,33.0,Fairy Tail Movie 1: Houou no Miko,8
38,38.0,Fullmetal Alchemist: Brotherhood,9
40,40.0,Gintama,8
41,41.0,Gintama Movie 1: Shinyaku Benizakura-hen,8
42,42.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,10
43,43.0,Gintama',8
44,44.0,Gintama': Enchousen,9
46,46.0,Gintama.,10
49,49.0,Gintama: Yorinuki Gintama-san on Theater 2D,7
53,53.0,Highschool of the Dead,10
56,56.0,Kore wa Zombie Desu ka?,8
57,57.0,Kore wa Zombie Desu ka? of the Dead,7
60,60.0,Nanatsu no Taizai,9
62,62.0,Nanatsu no Taizai: Seisen no Shirushi,9
63,63.0,Naruto,6
73,73.0,Naruto: Shippuuden Movie 1,6
74,74.0,Naruto: Shippuuden Movie 2 - Kizuna,6
75,75.0,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7
76,76.0,Naruto: Shippuuden Movie 4 - The Lost Tower,8
77,77.0,Naruto: Shippuuden Movie 5 - Blood Prison,6
78,78.0,Naruto: Shippuuden Movie 6 - Road to Ninja,8
79,79.0,Noragami,10
80,80.0,Noragami Aragoto,10
85,85.0,One Piece Film: Gold,7
87,87.0,One Piece Film: Strong World,8
89,89.0,One Piece Film: Z,8
93,93.0,One Piece Movie 4: Dead End no Bouken,6
94,94.0,One Piece Movie 5: Norowareta Seiken,7
95,95.0,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,6
96,96.0,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7
97,97.0,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,4
98,98.0,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",7
114,114.0,One Punch Man,10
117,117.0,Prison School,9
119,119.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7
120,120.0,Shingeki no Kyojin,10
121,121.0,Shingeki no Kyojin Movie 1: Guren no Yumiya,8
122,122.0,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,8
125,125.0,Shingeki no Kyojin Season 2,9
127,127.0,Soul Eater,5
128,128.0,Sword Art Online,8
130,130.0,The Last: Naruto the Movie,6
