,Unnamed: 0.1.1,Name,Score
0,0,Basilisk: Kouga Ninpou Chou,6
1,1,Code Geass: Hangyaku no Lelouch,9
2,2,Code Geass: Hangyaku no Lelouch R2,9
3,3,Death Note,9
6,6,Dragon Ball Z,7
8,8,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",7
10,10,Dragon Ball Z Movie 14: Kami to Kami,8
13,13,Durarara!!,8
15,15,Durarara!!x2 Ketsu,8
16,16,Durarara!!x2 Shou,8
17,17,Durarara!!x2 Ten,8
20,20,Fullmetal Alchemist: Brotherhood,10
23,23,Gintama,8
24,24,Gintama',8
25,25,Gintama': Enchousen,8
27,27,High School DxD,8
28,28,High School DxD BorN,7
29,29,High School DxD New,7
30,30,Hunter x Hunter (2011),9
31,31,InuYasha,7
32,32,InuYasha: Kanketsu-hen,7
33,33,Konjiki no Gash Bell!!,8
34,34,Kuroko no Basket,10
35,35,Kuroko no Basket 2nd Season,10
36,36,Kuroko no Basket 3rd Season,10
37,37,Naruto,8
42,42,Naruto: Shippuuden,8
43,43,Naruto: Shippuuden Movie 1,6
44,44,Naruto: Shippuuden Movie 2 - Kizuna,6
45,45,Noragami,7
46,46,Noragami Aragoto,7
47,47,One Punch Man,8
49,49,Rurouni Kenshin: Meiji Kenkaku Romantan,8
50,50,Saint Seiya,7
58,58,Sekirei: Pure Engagement,8
59,59,Shingeki no Kyojin,9
60,60,Shingeki no Kyojin Season 2,8
61,61,Slam Dunk,9
62,62,Slam Dunk (Movie),9
63,63,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,9
64,64,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,9
65,65,Tokyo Ghoul,8
70,70,Yuu Yuu Hakusho,7
