,Unnamed: 0.1.1,Name,Score
0,0,Danshi Koukousei no Nichijou,9
1,1,Gin no Saji,10
2,2,Gin no Saji 2nd Season,10
3,3,Hataraku Maou-sama!,8
4,4,Himouto! Umaru-chan,10
5,5,Hyouka,10
6,6,Isshuukan Friends.,10
7,7,K-On!,10
8,8,K-On!!,10
11,11,Kotonoha no Niwa,10
12,12,Little Witch Academia (TV),9
13,13,NHK ni Youkoso!,10
14,14,Non Non Biyori,10
15,15,Non Non Biyori Repeat,10
16,16,Shigatsu wa Kimi no Uso,9
17,17,Sword Art Online,9
19,19,Tanaka-kun wa Itsumo Kedaruge,9
20,20,Tsuki ga Kirei,10
21,21,Tsurezure Children,10
22,22,Working!!,8
23,23,Working!!!,10
24,24,Working'!!,9
25,25,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10
26,26,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,10
