,Unnamed: 0.1.1,Name,Score
0,0,Angel Beats!,8
3,3,Arakawa Under the Bridge,7
4,4,Arakawa Under the Bridge x Bridge,7
5,5,Aria The Animation,8
6,6,Aria The Natural,9
7,7,Aria The Origination,10
9,9,Bakemonogatari,9
10,10,Boku dake ga Inai Machi,7
11,11,Btooom!,5
12,12,Cowboy Bebop,9
13,13,Death Note,7
14,14,Ergo Proxy,5
15,15,Fullmetal Alchemist,5
16,16,Fullmetal Alchemist: Brotherhood,7
18,18,InuYasha,6
19,19,K-On!,10
20,20,K-On!!,10
22,22,Kenpuu Denki Berserk,8
23,23,Kimi no Na wa.,7
24,24,Mononoke,8
25,25,Motto To LOVE-Ru,4
26,26,Naruto,5
30,30,Naruto: Shippuuden,6
31,31,Neon Genesis Evangelion,10
32,32,Neon Genesis Evangelion: Death & Rebirth,6
33,33,Neon Genesis Evangelion: The End of Evangelion,10
34,34,No Game No Life,7
36,36,Shingeki no Kyojin,7
37,37,Shingeki no Kyojin Season 2,7
40,40,Tokyo Ghoul,6
42,42,Toradora!,10
43,43,Trigun,8
46,46,Yuri!!! on Ice,5
