,Unnamed: 0.1.1,Name,Score
0,0,Aho Girl,7
1,1,Akame ga Kill!,7
2,2,Akatsuki no Yona,8
5,5,Amagi Brilliant Park,8
7,7,Angel Beats!,8
9,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
10,10,Ansatsu Kyoushitsu (TV),8
11,11,Ansatsu Kyoushitsu (TV) 2nd Season,8
12,12,Ao no Exorcist,7
13,13,Ao no Exorcist: Kyoto Fujouou-hen,8
14,14,Arakawa Under the Bridge,8
15,15,Bakemonogatari,9
16,16,Bakuman.,7
17,17,Barakamon,9
18,18,Boku no Hero Academia,9
20,20,Boruto: Naruto the Movie,7
23,23,Charlotte,8
24,24,Chuunibyou demo Koi ga Shitai!,8
25,25,Clannad,8
38,38,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,9
41,41,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,7
42,42,D-Frag!,8
44,44,Danshi Koukousei no Nichijou,9
46,46,Densetsu no Yuusha no Densetsu,7
47,47,Detective Conan Movie 08: Magician of the Silver Sky,8
48,48,Detective Conan Movie 11: Jolly Roger in the Deep Azure,7
49,49,Detective Conan Movie 13: The Raven Chaser,8
50,50,Detective Conan Movie 14: The Lost Ship in the Sky,9
51,51,Detective Conan Movie 16: The Eleventh Striker,8
52,52,Dragon Ball,8
54,54,Dragon Ball Z,7
55,55,Drifters,8
56,56,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
60,60,Fate/stay night: Unlimited Blade Works,9
61,61,Fate/stay night: Unlimited Blade Works 2nd Season,9
62,62,Fate/Zero,10
63,63,Fate/Zero 2nd Season,10
64,64,Fullmetal Alchemist: Brotherhood,9
65,65,Gekkan Shoujo Nozaki-kun,9
66,66,Gintama,10
67,67,Gintama Movie 1: Shinyaku Benizakura-hen,9
68,68,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,10
69,69,Gintama',10
70,70,Gintama': Enchousen,10
71,71,Gintama.,10
75,75,Gintama: Yorinuki Gintama-san on Theater 2D,10
79,79,Golden Time,8
80,80,Gosick,9
81,81,Great Teacher Onizuka,9
82,82,Guilty Crown,7
83,83,Hai to Gensou no Grimgar,8
85,85,Hanamonogatari,8
86,86,Hataraku Maou-sama!,9
87,87,Heisei Tanuki Gassen Ponpoko,8
88,88,Himouto! Umaru-chan,9
89,89,Howl no Ugoku Shiro,9
90,90,Hyouka,9
92,92,Inu x Boku SS,7
94,94,Kami nomi zo Shiru Sekai,8
95,95,Kami nomi zo Shiru Sekai II,8
97,97,Kami nomi zo Shiru Sekai: Megami-hen,8
99,99,Kamisama no Memochou,9
100,100,Katanagatari,8
102,102,Kaze Tachinu,9
103,103,Kekkai Sensen,8
105,105,Kimi no Na wa.,9
106,106,Kiseijuu: Sei no Kakuritsu,9
107,107,Kizumonogatari I: Tekketsu-hen,9
108,108,Kizumonogatari II: Nekketsu-hen,9
109,109,Kizumonogatari III: Reiketsu-hen,9
110,110,Knight's & Magic,7
111,111,Kobayashi-san Chi no Maid Dragon,8
112,112,Koe no Katachi,9
113,113,Kono Bijutsubu ni wa Mondai ga Aru!,7
114,114,Kono Subarashii Sekai ni Shukufuku wo!,9
115,115,Kono Subarashii Sekai ni Shukufuku wo! 2,7
118,118,Kotonoha no Niwa,9
119,119,Kuzu no Honkai,8
120,120,Kyoukai no Kanata,8
121,121,Magi: The Labyrinth of Magic,8
122,122,Mahou Shoujo Madoka Magica,9
124,124,Mahouka Koukou no Rettousei,8
125,125,Majo no Takkyuubin,9
128,128,Mob Psycho 100,10
129,129,Monogatari Series: Second Season,9
130,130,Mononoke Hime,10
131,131,Nanatsu no Taizai,9
132,132,Naruto,7
135,135,Naruto: Shippuuden Movie 1,7
136,136,Naruto: Shippuuden Movie 2 - Kizuna,6
137,137,Naruto: Shippuuden Movie 4 - The Lost Tower,7
138,138,Naruto: Shippuuden Movie 6 - Road to Ninja,7
139,139,Nekomonogatari: Kuro,8
140,140,Nisekoi,6
141,141,Nisekoi:,6
142,142,Nisemonogatari,8
143,143,No Game No Life,9
144,144,Noragami,8
145,145,Noragami Aragoto,9
146,146,One Punch Man,9
149,149,Ookami Kodomo no Ame to Yuki,9
150,150,Ookami to Koushinryou,9
151,151,Ookami to Koushinryou II,9
152,152,Ore Monogatari!!,8
153,153,Overlord,8
154,154,Owari no Seraph,8
155,155,Owari no Seraph: Nagoya Kessen-hen,8
156,156,Owarimonogatari,9
157,157,Owarimonogatari 2nd Season,9
158,158,Plastic Memories,8
159,159,Princess Principal,8
160,160,Prison School,9
162,162,Psycho-Pass,8
164,164,Rakudai Kishi no Cavalry,8
165,165,Re:Creators,7
166,166,Re:Zero kara Hajimeru Isekai Seikatsu,8
167,167,ReLIFE,8
169,169,Saenai Heroine no Sodatekata,8
174,174,Sakamoto desu ga?,8
175,175,Sakasama no Patema,8
176,176,Sakurasou no Pet na Kanojo,9
178,178,Sen to Chihiro no Kamikakushi,10
180,180,Shigatsu wa Kimi no Uso,9
181,181,Shingeki no Bahamut: Genesis,8
182,182,Shingeki no Kyojin,9
183,183,Shingeki no Kyojin Season 2,7
184,184,Shirobako,8
185,185,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7
186,186,Steins;Gate,9
187,187,Tanaka-kun wa Itsumo Kedaruge,8
188,188,Tasogare Otome x Amnesia,8
190,190,Tenkuu no Shiro Laputa,9
191,191,The Last: Naruto the Movie,7
192,192,Tokyo Ghoul,9
194,194,Tonari no Totoro,9
195,195,Toradora!,9
196,196,Tsuki ga Kirei,9
197,197,Tsukimonogatari,9
199,199,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
201,201,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
203,203,Yakitate!! Japan,7
205,205,Yamada-kun to 7-nin no Majo (TV),8
206,206,Youjo Senki,8
207,207,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
