,Unnamed: 0.1.1,Name,Score
0,0,ACCA: 13-ku Kansatsu-ka,8
1,1,Acchi Kocchi (TV),7
3,3,Ajin,8
4,4,Ajin 2nd Season,8
5,5,Akame ga Kill!,8
7,7,Aldnoah.Zero,10
9,9,Amagami SS,8
11,11,Amagi Brilliant Park,9
13,13,Angel Beats!,9
16,16,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
17,17,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,9
18,18,Ano Natsu de Matteru,10
20,20,Another,9
21,21,Ao no Exorcist,8
22,22,Ao no Exorcist Movie,7
23,23,Ao no Exorcist: Kyoto Fujouou-hen,9
25,25,Aria The Animation,9
27,27,Aria The Origination,10
29,29,Aura: Maryuuin Kouga Saigo no Tatakai,8
30,30,Baka to Test to Shoukanjuu,9
31,31,Baka to Test to Shoukanjuu Ni!,9
33,33,Bakemonogatari,8
34,34,Black Lagoon,8
35,35,Black Lagoon: The Second Barrage,7
36,36,Blame! Movie,9
37,37,Boku dake ga Inai Machi,9
38,38,Boku wa Tomodachi ga Sukunai,8
39,39,Break Blade 1: Kakusei no Toki,8
40,40,Break Blade 2: Ketsubetsu no Michi,8
41,41,Break Blade 3: Kyoujin no Ato,8
42,42,Break Blade 4: Sanka no Chi,8
43,43,Break Blade 5: Shisen no Hate,7
44,44,Break Blade 6: Doukoku no Toride,9
45,45,Btooom!,9
46,46,Byousoku 5 Centimeter,10
47,47,C: The Money of Soul and Possibility Control,8
48,48,Captain Herlock,8
52,52,Charlotte,8
57,57,Chuunibyou demo Koi ga Shitai!,9
58,58,Chuunibyou demo Koi ga Shitai! Ren,9
61,61,Clannad,8
62,62,Clannad: After Story,10
65,65,Claymore,8
66,66,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,9
67,67,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,8
68,68,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7
