,Unnamed: 0.1.1,Name,Score
0,0.0,Aho Girl,7
1,1.0,Akatsuki no Yona,9
3,3.0,Aldnoah.Zero,8
5,5.0,Ao no Exorcist,7
6,6.0,Ao no Exorcist Movie,8
7,7.0,Ao no Exorcist: Kyoto Fujouou-hen,6
8,8.0,Black Cat,7
9,9.0,Boku no Hero Academia,7
12,12.0,Bungou Stray Dogs,8
13,13.0,Bungou Stray Dogs 2nd Season,9
15,15.0,Danshi Koukousei no Nichijou,7
16,16.0,Donten ni Warau,9
17,17.0,Doukyuusei (Movie),9
18,18.0,Free!,7
19,19.0,Gake no Ue no Ponyo,8
20,20.0,Gekkan Shoujo Nozaki-kun,8
21,21.0,Gugure! Kokkuri-san,9
22,22.0,Haikyuu!!,8
23,23.0,Haikyuu!! Movie 1: Owari to Hajimari,6
24,24.0,Haikyuu!! Movie 2: Shousha to Haisha,6
25,25.0,Haikyuu!! Second Season,7
26,26.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,7
28,28.0,Hataraku Maou-sama!,7
30,30.0,Hoozuki no Reitetsu,8
32,32.0,Hotarubi no Mori e,8
33,33.0,Hourou Musuko,7
34,34.0,Howl no Ugoku Shiro,9
35,35.0,Kamisama Hajimemashita,9
43,43.0,Kekkai Sensen,9
46,46.0,Kimi no Na wa.,7
47,47.0,Kiznaiver,8
48,48.0,Kizumonogatari I: Tekketsu-hen,6
49,49.0,Kobayashi-san Chi no Maid Dragon,7
50,50.0,Koe no Katachi,7
52,52.0,Kono Subarashii Sekai ni Shukufuku wo!,9
53,53.0,Kono Subarashii Sekai ni Shukufuku wo! 2,8
55,55.0,Little Witch Academia,7
57,57.0,Made in Abyss,8
58,58.0,Mahou Shoujo Madoka Magica,7
63,63.0,Majo no Takkyuubin,7
66,66.0,Mob Psycho 100,9
67,67.0,Mononoke Hime,7
68,68.0,Nichijou,8
69,69.0,No Game No Life,9
71,71.0,No.6,8
72,72.0,Noragami,7
73,73.0,Noragami Aragoto,7
76,76.0,One Punch Man,9
77,77.0,Ookami Kodomo no Ame to Yuki,8
79,79.0,Osomatsu-san,8
80,80.0,Ouran Koukou Host Club,7
81,81.0,Romeo no Aoi Sora,7
84,84.0,Samurai 7,7
85,85.0,Sen to Chihiro no Kamikakushi,8
86,86.0,Shingeki no Kyojin,8
88,88.0,Shingeki no Kyojin Season 2,7
91,91.0,Soul Eater,7
94,94.0,Tanaka-kun wa Itsumo Kedaruge,9
95,95.0,Tenkuu no Shiro Laputa,7
96,96.0,Tokyo Ghoul,8
98,98.0,Tonari no Totoro,7
99,99.0,Toradora!,8
100,100.0,Tsurezure Children,9
101,101.0,Yuri!!! on Ice,7
