,Unnamed: 0.1.1,Name,Score
0,0.0,Akatsuki no Yona,9
1,1.0,Ao no Exorcist,9
3,3.0,Boku dake ga Inai Machi,10
4,4.0,Bokura ga Ita,8
6,6.0,Btooom!,9
7,7.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,10
8,8.0,Death Note,9
9,9.0,Death Parade,9
11,11.0,Full Metal Panic!,8
12,12.0,Full Metal Panic! The Second Raid,8
14,14.0,Fullmetal Alchemist,10
15,15.0,Fullmetal Alchemist: Brotherhood,10
16,16.0,Fullmetal Alchemist: The Sacred Star of Milos,10
17,17.0,Grisaia no Kajitsu,9
19,19.0,Hakuouki,10
20,20.0,Hotarubi no Mori e,9
22,22.0,InuYasha,10
23,23.0,InuYasha: Kanketsu-hen,10
24,24.0,Kaichou wa Maid-sama!,7
25,25.0,Kaleido Star,9
26,26.0,Kamisama Hajimemashita,8
28,28.0,Kimi no Na wa.,10
29,29.0,Koe no Katachi,10
31,31.0,Love Stage!!,9
32,32.0,Nana,10
33,33.0,Ookami Shoujo to Kuro Ouji,8
36,36.0,Shingeki no Kyojin,10
37,37.0,Special A,6
38,38.0,Sukitte Ii na yo.,10
39,39.0,Super Lovers,8
40,40.0,Sword Art Online,8
42,42.0,Yuu Yuu Hakusho,10
43,43.0,Zankyou no Terror,7
