,Unnamed: 0.1.1,Name,Score
5,5.0,Afro Samurai,7
7,7.0,Akira,8
8,8.0,Angel Beats!,4
11,11.0,Baccano!,8
12,12.0,Bakemono no Ko,7
13,13.0,Bakemonogatari,10
15,15.0,Black Lagoon,8
17,17.0,C: The Money of Soul and Possibility Control,8
18,18.0,Casshern Sins,8
20,20.0,Cowboy Bebop,6
24,24.0,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7
25,25.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
27,27.0,Deadman Wonderland,6
28,28.0,Death Note,9
29,29.0,Digimon Adventure tri. 1: Saikai,5
30,30.0,Digimon Adventure: Bokura no War Game!,6
33,33.0,Durarara!!,8
35,35.0,Elfen Lied,7
36,36.0,Ergo Proxy,8
37,37.0,Eureka Seven,9
38,38.0,Evangelion: 1.0 You Are (Not) Alone,8
39,39.0,Evangelion: 2.0 You Can (Not) Advance,9
40,40.0,Evangelion: 3.0 You Can (Not) Redo,9
42,42.0,Final Fantasy VII: Advent Children,4
45,45.0,FLCL,6
46,46.0,Fullmetal Alchemist,8
47,47.0,Fullmetal Alchemist: Brotherhood,9
48,48.0,Fullmetal Alchemist: The Conqueror of Shamballa,4
49,49.0,Fullmetal Alchemist: The Sacred Star of Milos,5
52,52.0,Ghost in the Shell,7
53,53.0,Ginga Tetsudou 999 (Movie),7
57,57.0,Hotaru no Haka,8
58,58.0,Howl no Ugoku Shiro,9
63,63.0,Kamisama no Inai Nichiyoubi,5
64,64.0,Kekkaishi,6
66,66.0,Kill la Kill,7
67,67.0,Kizumonogatari I: Tekketsu-hen,7
68,68.0,Kizumonogatari II: Nekketsu-hen,7
69,69.0,Kotonoha no Niwa,7
71,71.0,Little Witch Academia,8
72,72.0,Mahou Shoujo Madoka Magica,9
79,79.0,Mononoke Hime,6
80,80.0,Neko no Ongaeshi,8
81,81.0,Nekomonogatari: Kuro,10
82,82.0,Neon Genesis Evangelion,9
83,83.0,Neon Genesis Evangelion: The End of Evangelion,8
84,84.0,Nisemonogatari,9
86,86.0,Ookami Kodomo no Ame to Yuki,8
87,87.0,Panty & Stocking with Garterbelt,9
89,89.0,Persona 3 the Movie 1: Spring of Birth,7
95,95.0,Pokemon: Mewtwo no Gyakushuu,7
107,107.0,Samurai 7,6
109,109.0,Sen to Chihiro no Kamikakushi,9
112,112.0,Shingeki no Bahamut: Genesis,7
113,113.0,Shingeki no Kyojin,9
114,114.0,Shinreigari: Ghost Hound,6
117,117.0,Soul Eater,8
118,118.0,Space Dandy,9
122,122.0,Summer Wars,9
124,124.0,Suzumiya Haruhi no Yuuutsu,5
125,125.0,Sword Art Online,5
126,126.0,Tenchi Muyou!,7
128,128.0,Tenchi Muyou! in Love,7
129,129.0,Tengen Toppa Gurren Lagann,10
135,135.0,The Big O,8
137,137.0,Top wo Nerae! Gunbuster,9
139,139.0,Trigun: Badlands Rumble,8
140,140.0,Uchouten Kazoku,10
